OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
L,used,up,4,0.0,2.5,50,70,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.022240962833166122
L,used,up,4,0.0,2.5,70,100,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.041054006665945053
L,used,up,4,0.0,2.5,100,140,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.050053872168064117
L,used,up,4,0.0,2.5,140,200,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.11464381217956543
L,used,up,4,0.0,2.5,200,300,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.10057545453310013
L,used,up,4,0.0,2.5,300,600,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.061666190624237061
L,used,up,4,0.0,2.5,600,1000,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.24173961579799652
L,used,up,5,0.0,2.5,20,30,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.026631845161318779
L,used,up,5,0.0,2.5,30,50,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0090660834684967995
L,used,up,5,0.0,2.5,50,70,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0088963853195309639
L,used,up,5,0.0,2.5,70,100,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.016421603038907051
L,used,up,5,0.0,2.5,100,140,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.020021548494696617
L,used,up,5,0.0,2.5,140,200,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.045857526361942291
L,used,up,5,0.0,2.5,200,300,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.040230181068181992
L,used,up,5,0.0,2.5,300,600,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.024666476994752884
L,used,up,5,0.0,2.5,600,1000,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.096695847809314728
L,used,up_correlated,4,0.0,2.5,100,140,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0468422691895
L,used,up_correlated,4,0.0,2.5,70,100,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0384821196999
L,used,up_correlated,4,0.0,2.5,200,300,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0971777071114
L,used,up_correlated,4,0.0,2.5,300,600,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0536033641912
L,used,up_correlated,4,0.0,2.5,140,200,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.112959341489
L,used,up_correlated,4,0.0,2.5,50,70,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.017524677657
L,used,up_correlated,4,0.0,2.5,20,30,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0503243446886
L,used,up_correlated,4,0.0,2.5,600,1000,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0776852512237
L,used,up_correlated,4,0.0,2.5,30,50,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0153317624105
L,used,up_correlated,5,0.0,2.5,100,140,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0187369072424
L,used,up_correlated,5,0.0,2.5,70,100,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0153928482858
L,used,up_correlated,5,0.0,2.5,200,300,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0388710820227
L,used,up_correlated,5,0.0,2.5,300,600,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0214413467464
L,used,up_correlated,5,0.0,2.5,140,200,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0451837381078
L,used,up_correlated,5,0.0,2.5,50,70,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0070098712993
L,used,up_correlated,5,0.0,2.5,20,30,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0201297395858
L,used,up_correlated,5,0.0,2.5,600,1000,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0310741095259
L,used,up_correlated,5,0.0,2.5,30,50,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.00613270544701
L,used,up_uncorrelated,4,0.0,2.5,100,140,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0176406331008
L,used,up_uncorrelated,4,0.0,2.5,70,100,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0143023748633
L,used,up_uncorrelated,4,0.0,2.5,200,300,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.025921328961
L,used,up_uncorrelated,4,0.0,2.5,300,600,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.030486036369
L,used,up_uncorrelated,4,0.0,2.5,140,200,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0195803687789
L,used,up_uncorrelated,4,0.0,2.5,50,70,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0136947471961
L,used,up_uncorrelated,4,0.0,2.5,20,30,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0435924857513
L,used,up_uncorrelated,4,0.0,2.5,600,1000,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.228917110738
L,used,up_uncorrelated,4,0.0,2.5,30,50,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0166927746163
L,used,up_uncorrelated,5,0.0,2.5,100,140,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.00705625333422
L,used,up_uncorrelated,5,0.0,2.5,70,100,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.00572094992257
L,used,up_uncorrelated,5,0.0,2.5,200,300,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0103685317748
L,used,up_uncorrelated,5,0.0,2.5,300,600,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0121944141735
L,used,up_uncorrelated,5,0.0,2.5,140,200,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.00783214751133
L,used,up_uncorrelated,5,0.0,2.5,50,70,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0054778988783
L,used,up_uncorrelated,5,0.0,2.5,20,30,0,1,1.01858+1.05504e-05*log(x+19)*log(x+18)*(3-34.9444*log(x+18))+0.0174369940329
