OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
L,used,down_correlated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0102706355714 
L,used,down_correlated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0219712580494 
L,used,down_correlated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0135362221388 
L,used,down_correlated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0689497998417 
L,used,down_correlated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0518358430056 
L,used,down_correlated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0603046439283 
L,used,down_correlated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0120804808485 
L,used,down_correlated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0178130057316 
L,used,down_correlated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0458351821647 
L,used,down_correlated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.00410825412807 
L,used,down_uncorrelated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0151934899613 
L,used,down_uncorrelated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0118513245315 
L,used,down_uncorrelated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0438774792603 
L,used,down_uncorrelated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0410730304203 
L,used,down_uncorrelated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0688151598147 
L,used,down_uncorrelated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0135754014068 
L,used,down_uncorrelated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0301339631132 
L,used,down_uncorrelated,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.144991150226 
L,used,down_uncorrelated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.011294789063 
L,used,down_uncorrelated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.00607739600469 
L,used,down_uncorrelated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.00474052990947 
L,used,down_uncorrelated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.017550991789 
L,used,down_uncorrelated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.981028+3.46542e-07*log(x+19)*log(x+18)*(3-69.4533*log(x+18))-0.0164292114528 
